Timestamp,Persistence_Enhanced_LSTM
2023-08-12 00:00:00+00:00,29310.18211853504
2023-08-13 00:00:00+00:00,29327.78881251812
2023-08-14 00:00:00+00:00,29188.755352258682
2023-08-15 00:00:00+00:00,29320.85338783264
2023-08-16 00:00:00+00:00,29069.8288936615
2023-08-17 00:00:00+00:00,28571.487057745457
2023-08-18 00:00:00+00:00,26396.74176812172
2023-08-19 00:00:00+00:00,25788.47321242094
2023-08-20 00:00:00+00:00,25852.10481083393
2023-08-21 00:00:00+00:00,25967.04395008087
2023-08-22 00:00:00+00:00,25910.968355834484
2023-08-23 00:00:00+00:00,25838.11690890789
2023-08-24 00:00:00+00:00,26264.315281629562
2023-08-25 00:00:00+00:00,25997.282396793365
2023-08-26 00:00:00+00:00,25882.705932617188
2023-08-27 00:00:00+00:00,25851.803639888763
2023-08-28 00:00:00+00:00,25948.956884145737
2023-08-29 00:00:00+00:00,25971.498709201813
2023-08-30 00:00:00+00:00,27702.17448914051
2023-08-31 00:00:00+00:00,27246.2663769722
2023-09-01 00:00:00+00:00,25795.777218818665
2023-09-02 00:00:00+00:00,25661.621567606926
2023-09-03 00:00:00+00:00,25743.17587375641
2023-09-04 00:00:00+00:00,25853.911244869232
2023-09-05 00:00:00+00:00,25698.006062865257
2023-09-06 00:00:00+00:00,25664.833408117294
2023-09-07 00:00:00+00:00,25632.26517391205
2023-09-08 00:00:00+00:00,26163.756838142872
2023-09-09 00:00:00+00:00,25807.236982584
2023-09-10 00:00:00+00:00,25801.367105841637
2023-09-11 00:00:00+00:00,25737.0523352623
2023-09-12 00:00:00+00:00,25017.73556381464
2023-09-13 00:00:00+00:00,25754.486052036285
2023-09-14 00:00:00+00:00,26160.782091021538
2023-09-15 00:00:00+00:00,26482.560221135616
2023-09-16 00:00:00+00:00,26563.6652610898
2023-09-17 00:00:00+00:00,26523.511105835438
2023-09-18 00:00:00+00:00,26482.757864892483
2023-09-19 00:00:00+00:00,26729.744195342064
2023-09-20 00:00:00+00:00,27197.56021106243
2023-09-21 00:00:00+00:00,27099.39445257187
2023-09-22 00:00:00+00:00,26493.57958495617
2023-09-23 00:00:00+00:00,26510.72610861063
2023-09-24 00:00:00+00:00,26510.17774629593
2023-09-25 00:00:00+00:00,26152.455819129944
2023-09-26 00:00:00+00:00,26204.810428619385
2023-09-27 00:00:00+00:00,26110.158267974854
2023-09-28 00:00:00+00:00,26273.389338076115
2023-09-29 00:00:00+00:00,26979.202466607094
2023-09-30 00:00:00+00:00,26853.577666699886
2023-10-01 00:00:00+00:00,26910.771604180336
2023-10-02 00:00:00+00:00,28002.66903281212
2023-10-03 00:00:00+00:00,27474.15007710457
2023-10-04 00:00:00+00:00,27393.50707948208
2023-10-05 00:00:00+00:00,27766.22053384781
2023-10-06 00:00:00+00:00,27362.627544879913
2023-10-07 00:00:00+00:00,27923.53227996826
2023-10-08 00:00:00+00:00,27940.363504886627
2023-10-09 00:00:00+00:00,27893.95890301466
2023-10-10 00:00:00+00:00,27528.069330453873
2023-10-11 00:00:00+00:00,27313.62269550562
2023-10-12 00:00:00+00:00,26758.98005604744
2023-10-13 00:00:00+00:00,26635.093206882477
2023-10-14 00:00:00+00:00,26754.498588323593
2023-10-15 00:00:00+00:00,26743.317164182663
2023-10-16 00:00:00+00:00,27084.043669581413
2023-10-17 00:00:00+00:00,28512.854689478874
2023-10-18 00:00:00+00:00,28388.517479896545
2023-10-19 00:00:00+00:00,28298.929433345795
2023-10-20 00:00:00+00:00,28724.835939228535
2023-10-21 00:00:00+00:00,29734.262924194336
2023-10-22 00:00:00+00:00,29975.9221752882
2023-10-23 00:00:00+00:00,30042.61135172844
2023-10-24 00:00:00+00:00,33311.56119275093
2023-10-25 00:00:00+00:00,34181.06683766842
2023-10-26 00:00:00+00:00,34769.896752119064
2023-10-27 00:00:00+00:00,34375.29012739658
2023-10-28 00:00:00+00:00,34064.27716040611
2023-10-29 00:00:00+00:00,34230.365513682365
2023-10-30 00:00:00+00:00,34676.883091926575
2023-10-31 00:00:00+00:00,34599.45618510246
2023-11-01 00:00:00+00:00,34748.58416378498
2023-11-02 00:00:00+00:00,35553.7859249115
2023-11-03 00:00:00+00:00,34988.08562016487
2023-11-04 00:00:00+00:00,34742.73944735527
2023-11-05 00:00:00+00:00,35106.35660290718
2023-11-06 00:00:00+00:00,35043.23492616415
2023-11-07 00:00:00+00:00,35024.13564002514
2023-11-08 00:00:00+00:00,35405.99147725105
2023-11-09 00:00:00+00:00,35631.99135303497
2023-11-10 00:00:00+00:00,36739.702761769295
2023-11-11 00:00:00+00:00,37388.231781721115
2023-11-12 00:00:00+00:00,37190.07936859131
2023-11-13 00:00:00+00:00,37102.61852288246
2023-11-14 00:00:00+00:00,36446.80400013924
2023-11-15 00:00:00+00:00,35457.004125356674
2023-11-16 00:00:00+00:00,37910.8601616621
2023-11-17 00:00:00+00:00,36069.61461246014
2023-11-18 00:00:00+00:00,36555.848471820354
2023-11-19 00:00:00+00:00,36510.28686404228
2023-11-20 00:00:00+00:00,37392.93116283417
2023-11-21 00:00:00+00:00,37440.118951797485
2023-11-22 00:00:00+00:00,35602.87660193443
2023-11-23 00:00:00+00:00,37373.47590827942
2023-11-24 00:00:00+00:00,37232.72650885582
2023-11-25 00:00:00+00:00,37701.08425569534
2023-11-26 00:00:00+00:00,37760.55002528429
2023-11-27 00:00:00+00:00,37382.65168905258
2023-11-28 00:00:00+00:00,37144.36077833176
2023-11-29 00:00:00+00:00,37777.16198694706
2023-11-30 00:00:00+00:00,37795.631944835186
2023-12-01 00:00:00+00:00,37637.03861474991
2023-12-02 00:00:00+00:00,38682.82833534479
2023-12-03 00:00:00+00:00,39488.916965961456
2023-12-04 00:00:00+00:00,40024.3143825531
2023-12-05 00:00:00+00:00,42138.108016848564
2023-12-06 00:00:00+00:00,44345.373275876045
2023-12-07 00:00:00+00:00,43973.86729001999
2023-12-08 00:00:00+00:00,43435.282552957535
2023-12-09 00:00:00+00:00,44368.36837863922
2023-12-10 00:00:00+00:00,43817.99443817139
2023-12-11 00:00:00+00:00,43867.693492650986
2023-12-12 00:00:00+00:00,41131.463915109634
2023-12-13 00:00:00+00:00,41352.42764914036
2023-12-14 00:00:00+00:00,42860.06449127197
2023-12-15 00:00:00+00:00,42994.87412339449
2023-12-16 00:00:00+00:00,41805.17406016588
2023-12-17 00:00:00+00:00,42142.127596735954
2023-12-18 00:00:00+00:00,41178.27659189701
2023-12-19 00:00:00+00:00,42564.06302154064
2023-12-20 00:00:00+00:00,42139.34060025215
2023-12-21 00:00:00+00:00,43632.74552196264
2023-12-22 00:00:00+00:00,43843.39257848263
2023-12-23 00:00:00+00:00,43970.43552172184
2023-12-24 00:00:00+00:00,43674.151368141174
2023-12-25 00:00:00+00:00,42921.93694281578
2023-12-26 00:00:00+00:00,43510.852520406246
2023-12-27 00:00:00+00:00,42354.9521112442
2023-12-28 00:00:00+00:00,43378.07942819595
2023-12-29 00:00:00+00:00,42426.19596546888
2023-12-30 00:00:00+00:00,41885.949714660645
2023-12-31 00:00:00+00:00,41970.069749355316
2024-01-01 00:00:00+00:00,42089.22457230091
2024-01-02 00:00:00+00:00,44140.38525098562
2024-01-03 00:00:00+00:00,44964.931324124336
2024-01-04 00:00:00+00:00,42716.337499022484
2024-01-05 00:00:00+00:00,44122.57018995285
2024-01-06 00:00:00+00:00,44111.72952747345
2024-01-07 00:00:00+00:00,43909.56073331833
2024-01-08 00:00:00+00:00,43846.099675655365
2024-01-09 00:00:00+00:00,47088.568621873856
2024-01-10 00:00:00+00:00,46135.986532211304
2024-01-11 00:00:00+00:00,46717.68321990967
2024-01-12 00:00:00+00:00,46356.91895246506
2024-01-13 00:00:00+00:00,42536.87613737583
2024-01-14 00:00:00+00:00,42613.73914682865
2024-01-15 00:00:00+00:00,41422.33488857746
2024-01-16 00:00:00+00:00,42257.0158059597
2024-01-17 00:00:00+00:00,42939.61620336771
2024-01-18 00:00:00+00:00,42527.88927733898
2024-01-19 00:00:00+00:00,40996.28652638197
2024-01-20 00:00:00+00:00,41377.277463912964
2024-01-21 00:00:00+00:00,41436.46772325039
2024-01-22 00:00:00+00:00,41328.87269735336
2024-01-23 00:00:00+00:00,39191.73713350296
2024-01-24 00:00:00+00:00,39574.17303466797
2024-01-25 00:00:00+00:00,39808.63886797428
2024-01-26 00:00:00+00:00,39657.95186638832
2024-01-27 00:00:00+00:00,41689.77590286732
2024-01-28 00:00:00+00:00,42019.00394868851
2024-01-29 00:00:00+00:00,41919.10899543762
2024-01-30 00:00:00+00:00,43281.62226051092
2024-01-31 00:00:00+00:00,42892.64392328262
2024-02-01 00:00:00+00:00,42475.93669116497
2024-02-02 00:00:00+00:00,43017.907082140446
2024-02-03 00:00:00+00:00,43129.972360253334
2024-02-04 00:00:00+00:00,42921.0825817585
2024-02-05 00:00:00+00:00,42464.35661137104
2024-02-06 00:00:00+00:00,42555.220738589764
2024-02-07 00:00:00+00:00,43010.591920137405
2024-02-08 00:00:00+00:00,44336.77249252796
2024-02-09 00:00:00+00:00,45339.84253406525
2024-02-10 00:00:00+00:00,47307.622524261475
2024-02-11 00:00:00+00:00,47930.258214473724
2024-02-12 00:00:00+00:00,48482.50943660736
2024-02-13 00:00:00+00:00,50186.053748726845
2024-02-14 00:00:00+00:00,49912.25688457489
2024-02-15 00:00:00+00:00,52146.59918308258
2024-02-16 00:00:00+00:00,52200.04411268234
2024-02-17 00:00:00+00:00,52388.73080635071
2024-02-18 00:00:00+00:00,51812.902002334595
2024-02-19 00:00:00+00:00,52271.27150654793
2024-02-20 00:00:00+00:00,51867.536018013954
2024-02-21 00:00:00+00:00,52352.65901684761
2024-02-22 00:00:00+00:00,51859.47014558315
2024-02-23 00:00:00+00:00,51205.16305691004
2024-02-24 00:00:00+00:00,50643.01546776295
2024-02-25 00:00:00+00:00,51499.15030550957
2024-02-26 00:00:00+00:00,51651.023050904274
2024-02-27 00:00:00+00:00,54619.73507261276
2024-02-28 00:00:00+00:00,57305.05858325958
2024-02-29 00:00:00+00:00,63094.948472976685
2024-03-01 00:00:00+00:00,61570.80295264721
2024-03-02 00:00:00+00:00,62890.99160003662
2024-03-03 00:00:00+00:00,62392.096239089966
2024-03-04 00:00:00+00:00,63508.95428395271
2024-03-05 00:00:00+00:00,69035.44265067577
2024-03-06 00:00:00+00:00,64044.9293422699
2024-03-07 00:00:00+00:00,66479.02260303497
2024-03-08 00:00:00+00:00,67283.38941025734
2024-03-09 00:00:00+00:00,68652.22098827362
2024-03-10 00:00:00+00:00,68770.76735901833
2024-03-11 00:00:00+00:00,69306.96351265907
2024-03-12 00:00:00+00:00,72549.81692409515
2024-03-13 00:00:00+00:00,71780.08669018745
2024-03-14 00:00:00+00:00,73478.0361328125
2024-03-15 00:00:00+00:00,71536.41421198845
2024-03-16 00:00:00+00:00,69507.81249046326
2024-03-17 00:00:00+00:00,64937.77166938782
2024-03-18 00:00:00+00:00,68225.03485107422
2024-03-19 00:00:00+00:00,67412.57761073112
2024-03-20 00:00:00+00:00,61349.046863377094
2024-03-21 00:00:00+00:00,67699.34268379211
2024-03-22 00:00:00+00:00,65150.44805049896
2024-03-23 00:00:00+00:00,63387.96413254738
2024-03-24 00:00:00+00:00,63612.84848845005
2024-03-25 00:00:00+00:00,67007.40328788757
2024-03-26 00:00:00+00:00,69886.57198870182
2024-03-27 00:00:00+00:00,69978.95963931084
2024-03-28 00:00:00+00:00,69353.76879739761
2024-03-29 00:00:00+00:00,70813.75303816795
2024-03-30 00:00:00+00:00,69833.03540182114
2024-03-31 00:00:00+00:00,69512.49666941166
2024-04-01 00:00:00+00:00,71277.5983864069
2024-04-02 00:00:00+00:00,69567.01937037706
2024-04-03 00:00:00+00:00,65069.994274020195
2024-04-04 00:00:00+00:00,65632.93902182579
2024-04-05 00:00:00+00:00,68343.79039335251
2024-04-06 00:00:00+00:00,67614.41343820095
2024-04-07 00:00:00+00:00,68743.91486406326
2024-04-08 00:00:00+00:00,69208.25611662865
2024-04-09 00:00:00+00:00,71601.6714874506
2024-04-10 00:00:00+00:00,68947.6740476489
2024-04-11 00:00:00+00:00,70536.0945045948
2024-04-12 00:00:00+00:00,69868.46992731094
2024-04-13 00:00:00+00:00,66820.7903265953
2024-04-14 00:00:00+00:00,63554.818947672844
2024-04-15 00:00:00+00:00,65372.09146976471
2024-04-16 00:00:00+00:00,62938.85520350933
2024-04-17 00:00:00+00:00,63381.369561553
2024-04-18 00:00:00+00:00,60708.09673511982
2024-04-19 00:00:00+00:00,63111.730182766914
2024-04-20 00:00:00+00:00,63454.62645196915
2024-04-21 00:00:00+00:00,64717.143906354904
2024-04-22 00:00:00+00:00,64689.494892954826
2024-04-23 00:00:00+00:00,66725.85041105747
2024-04-24 00:00:00+00:00,66263.34865659475
2024-04-25 00:00:00+00:00,63971.28026866913
2024-04-26 00:00:00+00:00,64232.751780450344
2024-04-27 00:00:00+00:00,63446.33285433054
2024-04-28 00:00:00+00:00,63122.38066828251
2024-04-29 00:00:00+00:00,62783.254965782166
2024-04-30 00:00:00+00:00,63573.913086891174
2024-05-01 00:00:00+00:00,60191.19582033157
2024-05-02 00:00:00+00:00,57708.833996772766
2024-05-03 00:00:00+00:00,58634.01659041643
2024-05-04 00:00:00+00:00,62699.253491163254
2024-05-05 00:00:00+00:00,63749.208534538746
2024-05-06 00:00:00+00:00,63884.50350558758
2024-05-07 00:00:00+00:00,62976.675238609314
2024-05-08 00:00:00+00:00,62086.18321418762
2024-05-09 00:00:00+00:00,60884.893898785114
2024-05-10 00:00:00+00:00,62906.0941144824
2024-05-11 00:00:00+00:00,60482.190413057804
2024-05-12 00:00:00+00:00,60521.69668865204
2024-05-13 00:00:00+00:00,61216.88052248955
2024-05-14 00:00:00+00:00,62785.94551670551
2024-05-15 00:00:00+00:00,61306.291582643986
2024-05-16 00:00:00+00:00,66309.84811782837
2024-05-17 00:00:00+00:00,65230.03310775757
2024-05-18 00:00:00+00:00,67138.53673660755
2024-05-19 00:00:00+00:00,66980.01833081245
2024-05-20 00:00:00+00:00,66259.4239756465
2024-05-21 00:00:00+00:00,71705.53026032448
2024-05-22 00:00:00+00:00,70299.64716625214
2024-05-23 00:00:00+00:00,69178.51918387413
2024-05-24 00:00:00+00:00,67898.6374592781
2024-05-25 00:00:00+00:00,68517.409771204
2024-05-26 00:00:00+00:00,69263.90920579433
2024-05-27 00:00:00+00:00,68400.43123245239
2024-05-28 00:00:00+00:00,69342.51587295532
2024-05-29 00:00:00+00:00,68186.68241345882
2024-05-30 00:00:00+00:00,67363.78326630592
2024-05-31 00:00:00+00:00,68179.19979929924
2024-06-01 00:00:00+00:00,67254.09991830587
2024-06-02 00:00:00+00:00,67512.29727351665
2024-06-03 00:00:00+00:00,67537.62100696564
2024-06-04 00:00:00+00:00,68649.07547050714
2024-06-05 00:00:00+00:00,70515.61904740334
2024-06-06 00:00:00+00:00,71090.18736249208
2024-06-07 00:00:00+00:00,70707.62603729963
2024-06-08 00:00:00+00:00,69153.44548118114
2024-06-09 00:00:00+00:00,69125.89429628849
2024-06-10 00:00:00+00:00,69473.90303850174
2024-06-11 00:00:00+00:00,69318.00556433201
2024-06-12 00:00:00+00:00,66983.3028357029
2024-06-13 00:00:00+00:00,67985.00841677189
2024-06-14 00:00:00+00:00,66384.59036701918
2024-06-15 00:00:00+00:00,65615.15011835098
2024-06-16 00:00:00+00:00,65827.34683763981
2024-06-17 00:00:00+00:00,66306.2951258421
2024-06-18 00:00:00+00:00,66162.07584887743
2024-06-19 00:00:00+00:00,64766.07120394707
2024-06-20 00:00:00+00:00,64573.671469926834
2024-06-21 00:00:00+00:00,64485.04666507244
2024-06-22 00:00:00+00:00,63716.319313406944
2024-06-23 00:00:00+00:00,63876.43237942457
2024-06-24 00:00:00+00:00,62751.836500525475
2024-06-25 00:00:00+00:00,59707.59856724739
2024-06-26 00:00:00+00:00,61368.787175536156
2024-06-27 00:00:00+00:00,60352.640520215034
2024-06-28 00:00:00+00:00,61245.88548719883
2024-06-29 00:00:00+00:00,59885.736154317856
2024-06-30 00:00:00+00:00,60512.221175551414
2024-07-01 00:00:00+00:00,62438.88999795914
2024-07-02 00:00:00+00:00,62612.256409585476
2024-07-03 00:00:00+00:00,61778.6409830451
2024-07-04 00:00:00+00:00,59787.2251996994
2024-07-05 00:00:00+00:00,56532.71685808897
2024-07-06 00:00:00+00:00,56130.5143494606
2024-07-07 00:00:00+00:00,57871.72236907482
2024-07-08 00:00:00+00:00,55332.6783605814
2024-07-09 00:00:00+00:00,56300.19042909145
2024-07-10 00:00:00+00:00,57725.97593355179
2024-07-11 00:00:00+00:00,57427.01250123978
2024-07-12 00:00:00+00:00,57040.26564502716
2024-07-13 00:00:00+00:00,57632.71068161726
2024-07-14 00:00:00+00:00,59064.961859464645
2024-07-15 00:00:00+00:00,60766.62969237566
2024-07-16 00:00:00+00:00,64965.8022633791
2024-07-17 00:00:00+00:00,65268.245599627495
2024-07-18 00:00:00+00:00,64183.60738027096
2024-07-19 00:00:00+00:00,64024.192563056946
2024-07-20 00:00:00+00:00,66920.86902558804
2024-07-21 00:00:00+00:00,67356.39435946941
2024-07-22 00:00:00+00:00,68385.98937320709
2024-07-23 00:00:00+00:00,67702.44596624374
2024-07-24 00:00:00+00:00,65938.8195104599
2024-07-25 00:00:00+00:00,65307.60099220276
2024-07-26 00:00:00+00:00,65729.59697628021
2024-07-27 00:00:00+00:00,67967.37855148315
2024-07-28 00:00:00+00:00,67902.52945756912
2024-07-29 00:00:00+00:00,68272.55272579193
2024-07-30 00:00:00+00:00,66666.13672971725
2024-07-31 00:00:00+00:00,66003.8845834136
2024-08-01 00:00:00+00:00,64338.089007377625
2024-08-02 00:00:00+00:00,65060.817236185074
2024-08-03 00:00:00+00:00,60955.569025456905
2024-08-04 00:00:00+00:00,60187.93574523926
2024-08-05 00:00:00+00:00,57539.33683562279
2024-08-06 00:00:00+00:00,53232.18985235691
2024-08-07 00:00:00+00:00,55432.786568403244
2024-08-08 00:00:00+00:00,54506.234508514404
2024-08-09 00:00:00+00:00,61490.825098216534
2024-08-10 00:00:00+00:00,60611.4990901947
2024-08-11 00:00:00+00:00,60733.29932308197
2024-08-12 00:00:00+00:00,58387.62524574995
2024-08-13 00:00:00+00:00,59086.98590874672
2024-08-14 00:00:00+00:00,60435.02050757408
2024-08-15 00:00:00+00:00,58400.160109221935
2024-08-16 00:00:00+00:00,57210.58178681135
2024-08-17 00:00:00+00:00,58634.49918007851
2024-08-18 00:00:00+00:00,59283.38454544544
2024-08-19 00:00:00+00:00,58167.6795989275
2024-08-20 00:00:00+00:00,59311.73432338238
2024-08-21 00:00:00+00:00,58799.16629099846
2024-08-22 00:00:00+00:00,61086.28964006901
2024-08-23 00:00:00+00:00,60252.8166911006
2024-08-24 00:00:00+00:00,64191.586685180664
2024-08-25 00:00:00+00:00,64258.56461381912
2024-08-26 00:00:00+00:00,64329.68164277077
2024-08-27 00:00:00+00:00,62803.770505428314
2024-08-28 00:00:00+00:00,59150.604426562786
2024-08-29 00:00:00+00:00,58738.16251510382
2024-08-30 00:00:00+00:00,59092.459526360035
2024-08-31 00:00:00+00:00,58828.33671045303
2024-09-01 00:00:00+00:00,58680.10148978233
2024-09-02 00:00:00+00:00,56934.52646613121
2024-09-03 00:00:00+00:00,58883.62387293577
2024-09-04 00:00:00+00:00,57151.26082634926
2024-09-05 00:00:00+00:00,57661.15605735779
2024-09-06 00:00:00+00:00,55768.52416276932
2024-09-07 00:00:00+00:00,53463.956969082355
2024-09-08 00:00:00+00:00,53696.69847035408
2024-09-09 00:00:00+00:00,54483.963970541954
2024-09-10 00:00:00+00:00,56829.896287202835
2024-09-11 00:00:00+00:00,57478.36128741503
2024-09-12 00:00:00+00:00,57150.87385368347
2024-09-13 00:00:00+00:00,58005.91652798653
2024-09-14 00:00:00+00:00,60566.55875146389
2024-09-15 00:00:00+00:00,59984.77192211151
2024-09-16 00:00:00+00:00,59037.26539134979
2024-09-17 00:00:00+00:00,58055.29768681526
2024-09-18 00:00:00+00:00,60289.00788593292
2024-09-19 00:00:00+00:00,61805.17698097229
2024-09-20 00:00:00+00:00,63043.789451122284
2024-09-21 00:00:00+00:00,63304.02375257015
2024-09-22 00:00:00+00:00,63439.39980983734
2024-09-23 00:00:00+00:00,63621.83773505688
2024-09-24 00:00:00+00:00,63339.705312252045
2024-09-25 00:00:00+00:00,64310.190868377686
2024-09-26 00:00:00+00:00,63095.2846391201
2024-09-27 00:00:00+00:00,65235.99030375481
2024-09-28 00:00:00+00:00,65848.70529198647
2024-09-29 00:00:00+00:00,65919.08172893524
2024-09-30 00:00:00+00:00,65597.5278096199
2024-10-01 00:00:00+00:00,63127.894386291504
2024-10-02 00:00:00+00:00,60473.919511556625
2024-10-03 00:00:00+00:00,60295.55698513985
2024-10-04 00:00:00+00:00,60418.66049647331
2024-10-05 00:00:00+00:00,61841.785674631596
2024-10-06 00:00:00+00:00,61824.802039563656
2024-10-07 00:00:00+00:00,62627.44740521908
2024-10-08 00:00:00+00:00,61988.41494560242
2024-10-09 00:00:00+00:00,61909.2581589818
2024-10-10 00:00:00+00:00,60267.75906944275
2024-10-11 00:00:00+00:00,59958.62448644638
2024-10-12 00:00:00+00:00,62275.91048312187
2024-10-13 00:00:00+00:00,63062.45707523823
2024-10-14 00:00:00+00:00,62693.13633686304
2024-10-15 00:00:00+00:00,66119.26536679268
2024-10-16 00:00:00+00:00,67153.42203485966
2024-10-17 00:00:00+00:00,67728.13337182999
2024-10-18 00:00:00+00:00,67454.58293151855
2024-10-19 00:00:00+00:00,68523.84600639343
2024-10-20 00:00:00+00:00,68425.17825496197
2024-10-21 00:00:00+00:00,69089.96859514713
2024-10-22 00:00:00+00:00,67277.1482694149
2024-10-23 00:00:00+00:00,67302.51781535149
2024-10-24 00:00:00+00:00,66451.65482729673
2024-10-25 00:00:00+00:00,68090.29481649399
2024-10-26 00:00:00+00:00,66392.8443505764
2024-10-27 00:00:00+00:00,66837.48551106453
2024-10-28 00:00:00+00:00,67820.52631545067
2024-10-29 00:00:00+00:00,69913.35330712795
2024-10-30 00:00:00+00:00,72886.04788041115
2024-10-31 00:00:00+00:00,72425.37355935574
2024-11-01 00:00:00+00:00,70160.39315575361
2024-11-02 00:00:00+00:00,69355.88855326176
2024-11-03 00:00:00+00:00,69171.11373603344
2024-11-04 00:00:00+00:00,68529.4942766428
2024-11-05 00:00:00+00:00,67546.84871828556
2024-11-06 00:00:00+00:00,69210.86433136463
2024-11-07 00:00:00+00:00,75855.7345007658
2024-11-08 00:00:00+00:00,76114.24602985382
2024-11-09 00:00:00+00:00,76762.93918776512
2024-11-10 00:00:00+00:00,76893.50532531738
2024-11-11 00:00:00+00:00,80805.70634901524
2024-11-12 00:00:00+00:00,89683.4033381939
2024-11-13 00:00:00+00:00,88771.8214108944
2024-11-14 00:00:00+00:00,91347.55394518375
2024-11-15 00:00:00+00:00,87812.09943187237
2024-11-16 00:00:00+00:00,91728.72231960297
2024-11-17 00:00:00+00:00,91119.44227981567
2024-11-18 00:00:00+00:00,90224.7028541565
2024-11-19 00:00:00+00:00,90835.6853466034
2024-11-20 00:00:00+00:00,92794.88116264343
2024-11-21 00:00:00+00:00,94791.31389176846
2024-11-22 00:00:00+00:00,99063.99731504917
2024-11-23 00:00:00+00:00,99557.31957101822
2024-11-24 00:00:00+00:00,98134.65957343578
2024-11-25 00:00:00+00:00,98300.45057237148
2024-11-26 00:00:00+00:00,92921.73133194447
2024-11-27 00:00:00+00:00,91708.11425495148
2024-11-28 00:00:00+00:00,95980.91757464409
2024-11-29 00:00:00+00:00,95591.12965357304
2024-11-30 00:00:00+00:00,97527.50686454773
2024-12-01 00:00:00+00:00,96345.9340928793
2024-12-02 00:00:00+00:00,97222.34569233656
2024-12-03 00:00:00+00:00,95667.09020447731
2024-12-04 00:00:00+00:00,95720.4224280119
2024-12-05 00:00:00+00:00,98729.18060594797
2024-12-06 00:00:00+00:00,96870.29336059093
2024-12-07 00:00:00+00:00,99875.06370973587
2024-12-08 00:00:00+00:00,99874.07162344456
2024-12-09 00:00:00+00:00,101204.30161142349
2024-12-10 00:00:00+00:00,97197.11832118034
2024-12-11 00:00:00+00:00,96319.30770778656
2024-12-12 00:00:00+00:00,101147.28459781408
2024-12-13 00:00:00+00:00,99909.73152565956
2024-12-14 00:00:00+00:00,101348.14320504665
2024-12-15 00:00:00+00:00,101267.48217523098
2024-12-16 00:00:00+00:00,104485.38425517082
2024-12-17 00:00:00+00:00,106198.95571911335
2024-12-18 00:00:00+00:00,106276.17896926403
2024-12-19 00:00:00+00:00,99815.67074799538
2024-12-20 00:00:00+00:00,96867.89851635695
2024-12-21 00:00:00+00:00,97281.85795783997
2024-12-22 00:00:00+00:00,96703.24028873444
2024-12-23 00:00:00+00:00,94478.88751125336
2024-12-24 00:00:00+00:00,94138.0664408207
2024-12-25 00:00:00+00:00,98239.04440975189
2024-12-26 00:00:00+00:00,99071.08408510685
2024-12-27 00:00:00+00:00,95167.61511862278
2024-12-28 00:00:00+00:00,93585.94182252884
2024-12-29 00:00:00+00:00,94642.82846099138
2024-12-30 00:00:00+00:00,92987.2057800889
2024-12-31 00:00:00+00:00,92035.52411270142
2025-01-01 00:00:00+00:00,92864.82016664743
2025-01-02 00:00:00+00:00,93957.71508169174
2025-01-03 00:00:00+00:00,96649.9516724348
2025-01-04 00:00:00+00:00,97955.86335396767
2025-01-05 00:00:00+00:00,98035.519374609
2025-01-06 00:00:00+00:00,98156.41712963581
2025-01-07 00:00:00+00:00,102355.26569843292
2025-01-08 00:00:00+00:00,96646.35941421986
2025-01-09 00:00:00+00:00,94657.81856417656
2025-01-10 00:00:00+00:00,91990.88106656075
2025-01-11 00:00:00+00:00,94297.55309998989
2025-01-12 00:00:00+00:00,94160.32061100006
2025-01-13 00:00:00+00:00,94096.0702239275
2025-01-14 00:00:00+00:00,94116.02317154408
2025-01-15 00:00:00+00:00,96267.64912223816
2025-01-16 00:00:00+00:00,100506.53023338318
2025-01-17 00:00:00+00:00,99911.08404099941
2025-01-18 00:00:00+00:00,104311.58384752274
2025-01-19 00:00:00+00:00,104603.82251358032
2025-01-20 00:00:00+00:00,101153.58931666613
2025-01-21 00:00:00+00:00,102093.18423521519
2025-01-22 00:00:00+00:00,106328.39500486851
